39, State-gov, Bachelors, Never-married, White, Male, United-States
53, Private, 11th, Married-civ-spouse, Black, Male, United-States
27, Private, Some-college, Never-married, Black, Female, United-States
34, Private, HS-grad, Divorced, White, Male, United-States
61, Private, Some-college, Married-civ-spouse, White, Male, United-States
29, Private, HS-grad, Divorced, White, Male, United-States
40, State-gov, Some-college, Divorced, Black, Female, United-States
37, Private, Masters, Never-married, White, Male, United-States
22, Private, 9th, Never-married, White, Male, United-States
43, Self-emp-inc, Some-college, Married-civ-spouse, White, Male, United-States
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
28, Private, Some-college, Divorced, White, Female, United-States
23, Private, Bachelors, Never-married, White, Female, United-States
64, Local-gov, 11th, Married-civ-spouse, Black, Male, United-States
46, Private, Some-college, Never-married, White, Male, United-States
29, Private, Some-college, Never-married, White, Male, United-States
44, Private, Masters, Married-civ-spouse, Asian-Pac-Islander, Male, India
20, Private, Some-college, Never-married, White, Male, United-States
62, Self-emp-not-inc, Some-college, Divorced, White, Male, United-States
49, Private, Assoc-voc, Never-married, White, Female, Columbia
29, Private, 10th, Married-civ-spouse, Amer-Indian-Eskimo, Female, United-States
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, Japan
39, Local-gov, 11th, Married-civ-spouse, White, Male, United-States
39, Private, Bachelors, Never-married, White, Male, United-States
37, Private, HS-grad, Divorced, White, Female, United-States
38, Private, HS-grad, Married-civ-spouse, White, Male, Mexico
31, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
55, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
38, Private, Some-college, Separated, White, Female, United-States
33, Private, Some-college, Divorced, White, Female, United-States
25, Private, Assoc-acdm, Never-married, White, Female, United-States
37, Private, Assoc-voc, Divorced, White, Female, United-States
49, Private, Some-college, Divorced, White, Male, United-States
26, Private, HS-grad, Never-married, White, Male, United-States
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
44, Self-emp-inc, HS-grad, Married-civ-spouse, White, Female, United-States
37, Private, Masters, Separated, White, Male, United-States
42, Private, Bachelors, Married-civ-spouse, White, Male, United-States
64, State-gov, Doctorate, Never-married, White, Female, United-States
28, Private, HS-grad, Married-civ-spouse, White, Male, United-States
35, Self-emp-not-inc, HS-grad, Never-married, White, Male, United-States
40, State-gov, Bachelors, Married-civ-spouse, White, Male, United-States
55, Federal-gov, Bachelors, Married-civ-spouse, White, Male, United-States
21, Private, HS-grad, Never-married, White, Male, United-States
49, Private, Some-college, Never-married, Black, Female, United-States
51, State-gov, Doctorate, Married-civ-spouse, White, Male, United-States
57, Private, Prof-school, Married-civ-spouse, Asian-Pac-Islander, Male, Philippines
51, Private, Bachelors, Married-civ-spouse, White, Male, United-States
24, Private, HS-grad, Never-married, White, Female, United-States
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, England
28, Private, HS-grad, Married-civ-spouse, White, Male, United-States
42, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male, United-States
22, Private, Some-college, Never-married, White, Male, United-States
28, State-gov, Masters, Married-civ-spouse, White, Male, United-States
60, Private, HS-grad, Widowed, White, Female, United-States
31, Private, HS-grad, Separated, White, Female, United-States
47, Private, Some-college, Married-civ-spouse, White, Male, United-States
30, Private, HS-grad, Married-AF-spouse, White, Male, United-States
61, Private, Masters, Married-civ-spouse, White, Male, United-States
71, Local-gov, Bachelors, Widowed, White, Female, United-States
42, Private, HS-grad, Divorced, White, Female, United-States
44, Local-gov, 12th, Married-civ-spouse, White, Male, United-States
46, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
50, Local-gov, Prof-school, Never-married, Black, Female, United-States
27, State-gov, Bachelors, Never-married, White, Male, United-States
21, Private, Some-college, Never-married, White, Female, Mexico
25, Private, HS-grad, Never-married, White, Male, United-States
61, Private, 5th-6th, Divorced, White, Male, United-States
54, Private, Some-college, Divorced, White, Male, United-States
31, Private, Bachelors, Never-married, White, Male, United-States
53, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
39, Self-emp-inc, Assoc-acdm, Married-civ-spouse, White, Male, United-States
57, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male, United-States
48, Private, Bachelors, Divorced, White, Female, United-States
30, Private, Some-college, Married-civ-spouse, White, Male, United-States
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
59, Private, HS-grad, Married-civ-spouse, White, Male, United-States
69, Local-gov, 10th, Married-civ-spouse, White, Male, United-States
29, Private, Some-college, Never-married, White, Female, United-States
40, Private, HS-grad, Married-civ-spouse, White, Male, United-States
21, Private, Some-college, Never-married, White, Male, United-States
40, Private, Assoc-acdm, Divorced, White, Female, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
36, Private, HS-grad, Divorced, White, Male, United-States
41, Private, HS-grad, Married-spouse-absent, Asian-Pac-Islander, Male, Japan
20, Private, Some-college, Never-married, White, Male, United-States
41, Local-gov, Bachelors, Widowed, White, Female, United-States
34, Private, Some-college, Divorced, White, Male, United-States
48, Private, 11th, Divorced, Black, Female, United-States
27, Private, HS-grad, Never-married, White, Female, United-States
35, Private, Some-college, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Never-married, Black, Male, United-States
20, Private, Some-college, Never-married, White, Male, United-States
18, Private, Some-college, Never-married, White, Female, United-States
32, Private, Bachelors, Married-civ-spouse, White, Male, United-States
38, Private, Masters, Married-civ-spouse, White, Male, United-States
23, State-gov, Some-college, Never-married, White, Male, United-States
28, Private, Bachelors, Married-civ-spouse, White, Male, United-States
40, State-gov, Prof-school, Married-civ-spouse, White, Male, United-States
35, Private, HS-grad, Divorced, White, Female, United-States
74, Self-emp-inc, Some-college, Widowed, White, Male, United-States
28, Private, HS-grad, Never-married, White, Male, United-States
23, Private, Some-college, Never-married, White, Male, United-States
20, Self-emp-not-inc, Some-college, Never-married, White, Male, United-States
44, Private, HS-grad, Divorced, Black, Female, United-States
46, Local-gov, HS-grad, Divorced, White, Female, United-States
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
40, Private, Some-college, Separated, White, Female, United-States
48, Private, Prof-school, Married-civ-spouse, White, Male, United-States
60, Self-emp-not-inc, 9th, Married-civ-spouse, White, Male, United-States
48, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
46, Local-gov, Bachelors, Married-civ-spouse, White, Female, United-States
48, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
24, Local-gov, Bachelors, Never-married, White, Female, United-States
45, State-gov, Some-college, Divorced, White, Female, United-States
18, Private, 12th, Never-married, White, Female, United-States
39, Private, HS-grad, Married-civ-spouse, White, Male, United-States
65, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
22, Private, Some-college, Divorced, White, Female, United-States
20, Private, Some-college, Never-married, White, Female, United-States
28, Private, Some-college, Married-civ-spouse, White, Male, United-States
46, Private, Prof-school, Married-civ-spouse, White, Male, United-States
42, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
28, Private, Some-college, Married-civ-spouse, White, Male, United-States
18, Private, Some-college, Never-married, White, Female, United-States
24, Federal-gov, Bachelors, Never-married, Asian-Pac-Islander, Male, United-States
45, Private, Doctorate, Married-civ-spouse, White, Male, United-States
24, Private, HS-grad, Never-married, White, Male, United-States
44, Private, Bachelors, Married-civ-spouse, White, Male, United-States
20, Private, Some-college, Never-married, White, Male, United-States
35, Private, Some-college, Married-civ-spouse, White, Male, Poland
52, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, Assoc-acdm, Never-married, White, Male, United-States
19, Private, 5th-6th, Never-married, White, Male, Mexico
54, Private, Some-college, Divorced, White, Female, United-States
21, Private, Some-college, Never-married, White, Male, United-States
26, Private, HS-grad, Married-civ-spouse, White, Female, United-States
42, Private, Assoc-voc, Divorced, White, Female, United-States
19, Private, Some-college, Never-married, White, Female, United-States
55, Private, Masters, Married-civ-spouse, White, Male, United-States
44, State-gov, HS-grad, Married-civ-spouse, White, Male, United-States
25, Private, Bachelors, Never-married, White, Male, United-States
26, Private, Some-college, Married-civ-spouse, White, Male, United-States
64, Federal-gov, Assoc-acdm, Separated, White, Female, United-States
41, Private, 11th, Divorced, Other, Female, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
45, Private, HS-grad, Never-married, White, Male, United-States
48, Federal-gov, Bachelors, Married-civ-spouse, White, Male, United-States
60, Private, HS-grad, Married-civ-spouse, White, Male, United-States
45, Self-emp-not-inc, Some-college, Never-married, White, Male, United-States
51, Private, 10th, Married-civ-spouse, White, Male, United-States
37, Federal-gov, HS-grad, Divorced, White, Female, United-States
22, Private, Some-college, Never-married, White, Male, United-States
44, Private, HS-grad, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Married-civ-spouse, White, Male, United-States
47, Local-gov, HS-grad, Married-civ-spouse, White, Male, United-States
32, Private, Masters, Married-civ-spouse, Black, Male, United-States
40, Private, Bachelors, Married-civ-spouse, White, Male, United-States
41, Private, HS-grad, Married-civ-spouse, White, Male, United-States
26, Private, Bachelors, Never-married, White, Female, United-States
47, Private, Some-college, Married-civ-spouse, Asian-Pac-Islander, Male, United-States
55, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
38, Private, HS-grad, Married-civ-spouse, White, Male, United-States
24, State-gov, Bachelors, Never-married, White, Male, United-States
64, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
56, Federal-gov, Bachelors, Married-civ-spouse, White, Male, United-States
41, Private, HS-grad, Married-civ-spouse, White, Male, United-States
33, Private, HS-grad, Married-civ-spouse, White, Male, United-States
33, Private, Prof-school, Never-married, White, Male, United-States
21, Private, Some-college, Married-civ-spouse, White, Male, United-States
59, Local-gov, HS-grad, Widowed, Black, Male, United-States
